date,temp,prec,hum
11/30/1967 0:00,0.1,0.9,93
12/1/1967 0:00,3.2,2.4,93
12/2/1967 0:00,4.9,0.1,74
12/3/1967 0:00,1.6,0,70
12/4/1967 0:00,-3.4,0.2,79
12/5/1967 0:00,-1.8,7.4,91
12/6/1967 0:00,1.8,0.3,71
12/7/1967 0:00,-2.1,7,92
12/8/1967 0:00,-7.2,0,87
12/9/1967 0:00,-11.3,0.3,86
12/10/1967 0:00,-6.9,9,93
12/11/1967 0:00,-8.9,5.9,95
12/12/1967 0:00,-9.6,0.2,94
12/13/1967 0:00,-13.2,0,95
12/14/1967 0:00,-9,3.2,89
12/15/1967 0:00,2.1,5.4,92
12/16/1967 0:00,3.3,5.9,84
12/17/1967 0:00,-2,0.7,70
12/18/1967 0:00,-6,0,67
12/19/1967 0:00,-12.8,0,78
12/20/1967 0:00,-9.7,0.2,81
12/21/1967 0:00,-14,0,84
12/22/1967 0:00,-11.1,1.2,85
12/23/1967 0:00,-19.2,0,81
12/24/1967 0:00,-15.7,0,70
12/25/1967 0:00,-12.9,1,76
12/26/1967 0:00,-9.6,7.6,85
12/27/1967 0:00,-12.4,0.6,81
12/28/1967 0:00,-5.2,0.3,76
12/29/1967 0:00,-1.5,5.9,93
12/30/1967 0:00,-0.6,7.1,93
12/31/1967 0:00,-5.4,3.6,90
1/1/1968 0:00,-3.2,1.6,91
1/2/1968 0:00,-6.5,0,88
1/3/1968 0:00,-5.8,1.5,85
1/4/1968 0:00,-6.5,0.2,75
1/5/1968 0:00,-12.5,0,76
1/6/1968 0:00,-15.8,0,75
1/7/1968 0:00,-19.3,0,75
1/8/1968 0:00,-23.5,1,74
1/9/1968 0:00,-18.6,0.4,77
1/10/1968 0:00,-15.9,2.3,84
1/11/1968 0:00,-13,1.7,82
1/12/1968 0:00,-18.4,2.4,78
1/13/1968 0:00,-23.5,0,76
1/14/1968 0:00,-19.3,0,76
1/15/1968 0:00,-15.2,0,68
1/16/1968 0:00,-17.8,0.5,64
1/17/1968 0:00,-25.4,0,66
1/18/1968 0:00,-19.5,0,66
1/19/1968 0:00,-18.7,0,63
1/20/1968 0:00,-8.7,2.4,81
1/21/1968 0:00,0.3,2.1,95
1/22/1968 0:00,-0.1,1,89
1/23/1968 0:00,-2.8,0,82
1/24/1968 0:00,-3.4,0.8,83
1/25/1968 0:00,-3.8,0.9,86
1/26/1968 0:00,-1.1,0.3,79
1/27/1968 0:00,-6,0,87
1/28/1968 0:00,-7.7,0.6,94
1/29/1968 0:00,-3.1,1.9,88
1/30/1968 0:00,-0.9,1.6,87
1/31/1968 0:00,1,5.9,85
2/1/1968 0:00,1.3,3.3,91
2/2/1968 0:00,1.1,0.9,84
2/3/1968 0:00,0.8,1.2,83
2/4/1968 0:00,0.4,0.3,82
2/5/1968 0:00,0.7,2.8,92
2/6/1968 0:00,-1.8,4.6,91
2/7/1968 0:00,-3.7,0,83
2/8/1968 0:00,-4.6,0,68
2/9/1968 0:00,-4.5,0.2,65
2/10/1968 0:00,-4,0,68
2/11/1968 0:00,-7.6,0.2,62
2/12/1968 0:00,-8.3,0,79
2/13/1968 0:00,-3.8,0,80
2/14/1968 0:00,-2.9,2.1,79
2/15/1968 0:00,-4.8,0.2,81
2/16/1968 0:00,-6.8,0.7,78
2/17/1968 0:00,-6.2,0,79
2/18/1968 0:00,-4.8,0.5,74
2/19/1968 0:00,-5.6,0,83
2/20/1968 0:00,-5.1,0,76
2/21/1968 0:00,-6.5,0,77
2/22/1968 0:00,-12.3,0,85
2/23/1968 0:00,-10.8,0,84
2/24/1968 0:00,-9.9,3,84
2/25/1968 0:00,-14.8,0,74
2/26/1968 0:00,-6.3,0.6,82
2/27/1968 0:00,-1.9,0,92
2/28/1968 0:00,-1.6,0,89
2/29/1968 0:00,-1,0,88
3/1/1968 0:00,-3.2,0,71
3/2/1968 0:00,-3.8,0,71
3/3/1968 0:00,-5.5,0,66
3/4/1968 0:00,-4.1,0,70
3/5/1968 0:00,-2.4,1.3,88
3/6/1968 0:00,-0.8,0,70
3/7/1968 0:00,-1.6,0,69
3/8/1968 0:00,-1.3,2.4,91
3/9/1968 0:00,-1.6,1,84
3/10/1968 0:00,-5.3,0.2,71
3/11/1968 0:00,-7.1,1.8,71
3/12/1968 0:00,-6.1,0.2,81
3/13/1968 0:00,-3.7,0,80
3/14/1968 0:00,-0.7,0.9,87
3/15/1968 0:00,-6.9,0,58
3/16/1968 0:00,-5.8,0,69
3/17/1968 0:00,-5.3,1.1,86
3/18/1968 0:00,1.3,0.2,86
3/19/1968 0:00,0,0.9,85
3/20/1968 0:00,-1.8,3.9,94
3/21/1968 0:00,2.5,0,82
3/22/1968 0:00,2.8,4.1,79
3/23/1968 0:00,1.9,0.3,86
3/24/1968 0:00,1.9,3.4,91
3/25/1968 0:00,6.3,0,80
3/26/1968 0:00,5.4,1.5,78
3/27/1968 0:00,2.3,1.7,95
3/28/1968 0:00,3.6,0,94
3/29/1968 0:00,3.3,0,90
3/30/1968 0:00,7.1,0,73
3/31/1968 0:00,2.8,0,88
4/1/1968 0:00,0.7,1.3,93
4/2/1968 0:00,1.3,3.9,91
4/3/1968 0:00,8.2,0,83
4/4/1968 0:00,2.5,7.6,84
4/5/1968 0:00,1.8,0.6,83
4/6/1968 0:00,1.7,2.9,85
4/7/1968 0:00,2.8,0,73
4/8/1968 0:00,1.8,1,72
4/9/1968 0:00,0.7,0,71
4/10/1968 0:00,1.3,0,57
4/11/1968 0:00,0.7,0.5,79
4/12/1968 0:00,2.2,3.2,82
4/13/1968 0:00,0.8,0.3,94
4/14/1968 0:00,2.6,0,81
4/15/1968 0:00,1.4,0,80
4/16/1968 0:00,2.3,0,90
4/17/1968 0:00,3.5,0,74
4/18/1968 0:00,3.6,0,67
4/19/1968 0:00,3.8,0,75
4/20/1968 0:00,7.7,0,66
4/21/1968 0:00,7.1,0.5,76
4/22/1968 0:00,5.3,0.3,83
4/23/1968 0:00,7.3,0,74
4/24/1968 0:00,9.2,0.6,72
4/25/1968 0:00,4.1,0,85
4/26/1968 0:00,6.4,0,68
4/27/1968 0:00,5.6,0,77
4/28/1968 0:00,7,0,59
4/29/1968 0:00,9.2,0,51
4/30/1968 0:00,11.4,0,43
5/1/1968 0:00,8,2.8,85
5/2/1968 0:00,5.8,0,97
5/3/1968 0:00,6.5,0,92
5/4/1968 0:00,6.1,0.4,89
5/5/1968 0:00,11.9,0,68
5/6/1968 0:00,10.7,0.3,84
5/7/1968 0:00,11.5,1.7,81
5/8/1968 0:00,7.9,0,83
5/9/1968 0:00,7.3,0.4,78
5/10/1968 0:00,8.1,0,69
5/11/1968 0:00,11.7,4.4,82
5/12/1968 0:00,15,1.4,67
5/13/1968 0:00,8.7,2.4,90
5/14/1968 0:00,9.2,0.6,70
5/15/1968 0:00,7.6,7.7,87
5/16/1968 0:00,7.4,0,85
5/17/1968 0:00,5.3,3.5,92
5/18/1968 0:00,3.1,9.3,95
5/19/1968 0:00,6.3,10.2,83
5/20/1968 0:00,7.2,0.6,74
5/21/1968 0:00,4.8,0.7,83
5/22/1968 0:00,4.7,0,63
5/23/1968 0:00,4.9,0,64
5/24/1968 0:00,5.7,0,71
5/25/1968 0:00,6.5,0,84
5/26/1968 0:00,9.8,0,68
5/27/1968 0:00,11.6,0,63
5/28/1968 0:00,11.8,0,61
5/29/1968 0:00,12.3,0,70
5/30/1968 0:00,11.4,0,77
5/31/1968 0:00,12.1,0,77
6/1/1968 0:00,13.4,0,72
6/2/1968 0:00,12.5,0,69
6/3/1968 0:00,15.1,0,65
6/4/1968 0:00,16,0,56
6/5/1968 0:00,16.4,0,56
6/6/1968 0:00,14.6,3.2,72
6/7/1968 0:00,16.6,4.7,79
6/8/1968 0:00,14.4,2.6,83
6/9/1968 0:00,12.6,2.8,82
6/10/1968 0:00,13.2,0.3,84
6/11/1968 0:00,14.9,0,61
6/12/1968 0:00,11.6,0,64
6/13/1968 0:00,12.7,0,84
6/14/1968 0:00,15.8,0,80
6/15/1968 0:00,16,0,67
6/16/1968 0:00,16.6,0,80
6/17/1968 0:00,18.1,0,63
6/18/1968 0:00,20.3,0,65
6/19/1968 0:00,23.3,0,64
6/20/1968 0:00,21.9,1.7,71
6/21/1968 0:00,20.9,0,78
6/22/1968 0:00,17.2,5.4,82
6/23/1968 0:00,16.7,0,78
6/24/1968 0:00,16,0,76
6/25/1968 0:00,15.2,6.7,87
6/26/1968 0:00,14,10.8,93
6/27/1968 0:00,16,2.9,83
6/28/1968 0:00,15.6,4.4,80
6/29/1968 0:00,13,2.8,85
6/30/1968 0:00,12.8,0,74
7/1/1968 0:00,15.8,0,79
7/2/1968 0:00,18.3,0,72
7/3/1968 0:00,19.5,0,61
7/4/1968 0:00,19.7,0,68
7/5/1968 0:00,18,0,83
7/6/1968 0:00,17.4,0,75
7/7/1968 0:00,20.4,0.8,77
7/8/1968 0:00,14.4,2.9,89
7/9/1968 0:00,14,3.7,87
7/10/1968 0:00,14.5,0,85
7/11/1968 0:00,14,0,77
7/12/1968 0:00,12.7,18.7,93
7/13/1968 0:00,14.1,0,77
7/14/1968 0:00,14.9,0,78
7/15/1968 0:00,14.9,0,76
7/16/1968 0:00,15.1,0,76
7/17/1968 0:00,14.9,4.8,87
7/18/1968 0:00,14.1,0,87
7/19/1968 0:00,14.3,0.3,80
7/20/1968 0:00,13.6,0.7,82
7/21/1968 0:00,13.9,0.3,77
7/22/1968 0:00,12.2,0.9,81
7/23/1968 0:00,12.4,0.3,77
7/24/1968 0:00,12.6,0,75
7/25/1968 0:00,13.4,0,75
7/26/1968 0:00,13.2,0,76
7/27/1968 0:00,14.9,0,83
7/28/1968 0:00,14.9,0,79
7/29/1968 0:00,16.1,0,81
7/30/1968 0:00,16.2,0,81
7/31/1968 0:00,16.6,0,81
8/1/1968 0:00,16.9,0,89
8/2/1968 0:00,17,0,77
8/3/1968 0:00,16,0,59
8/4/1968 0:00,13.7,0,85
8/5/1968 0:00,16.6,0,75
8/6/1968 0:00,16.2,0,83
8/7/1968 0:00,15.2,0,83
8/8/1968 0:00,15.2,0,73
8/9/1968 0:00,15.5,0,71
8/10/1968 0:00,16.4,0,74
8/11/1968 0:00,17.2,0,78
8/12/1968 0:00,16.5,0.3,83
8/13/1968 0:00,16,1.9,76
8/14/1968 0:00,16.5,2,61
8/15/1968 0:00,17.5,7.7,72
8/16/1968 0:00,15.1,6.2,89
8/17/1968 0:00,16.1,0.8,76
8/18/1968 0:00,15.9,0.9,76
8/19/1968 0:00,16.4,0,73
8/20/1968 0:00,12.9,3,91
8/21/1968 0:00,16,4.1,93
8/22/1968 0:00,17.5,0.3,89
8/23/1968 0:00,21.7,0,72
8/24/1968 0:00,21.3,0,69
8/25/1968 0:00,20.8,0,71
8/26/1968 0:00,19.4,0,76
8/27/1968 0:00,19.1,0,87
8/28/1968 0:00,20.5,0,79
8/29/1968 0:00,22.3,0.6,68
8/30/1968 0:00,20.2,1.5,81
8/31/1968 0:00,21.5,0,75
9/1/1968 0:00,21.8,0,73
9/2/1968 0:00,22,0,66
9/3/1968 0:00,20.6,0,64
9/4/1968 0:00,21.7,0,61
9/5/1968 0:00,21.9,0,60
9/6/1968 0:00,19.8,0,68
9/7/1968 0:00,18.2,0,80
9/8/1968 0:00,17.2,25,83
9/9/1968 0:00,12.6,0.9,73
9/10/1968 0:00,12.5,0,79
9/11/1968 0:00,14.4,1.3,81
9/12/1968 0:00,12.4,12.6,86
9/13/1968 0:00,10.4,17.3,82
9/14/1968 0:00,9.7,3.5,87
9/15/1968 0:00,9.1,2.3,78
9/16/1968 0:00,6.8,0,69
9/17/1968 0:00,5.1,0,73
9/18/1968 0:00,10.4,4.4,75
9/19/1968 0:00,6.5,0,84
9/20/1968 0:00,11.1,0,76
9/21/1968 0:00,13.1,0,80
9/22/1968 0:00,12.8,4.8,91
9/23/1968 0:00,12,5.9,92
9/24/1968 0:00,12.1,9.5,91
9/25/1968 0:00,9.8,9.5,96
9/26/1968 0:00,8.4,4.5,90
9/27/1968 0:00,6.4,0,77
9/28/1968 0:00,4.9,0,81
9/29/1968 0:00,5.1,0,72
9/30/1968 0:00,6.8,0,78
10/1/1968 0:00,6.3,0,71
10/2/1968 0:00,6,0,84
10/3/1968 0:00,6.1,0,89
10/4/1968 0:00,8.5,6.9,89
10/5/1968 0:00,5.8,5.8,70
10/6/1968 0:00,3.9,4,62
10/7/1968 0:00,3.2,7.5,79
10/8/1968 0:00,7.5,14.5,72
10/9/1968 0:00,7.7,5.5,86
10/10/1968 0:00,5.7,11.3,79
10/11/1968 0:00,0.9,0,78
10/12/1968 0:00,3.4,0,88
10/13/1968 0:00,10.4,12.2,92
10/14/1968 0:00,10.2,6.4,94
10/15/1968 0:00,8.3,1.2,88
10/16/1968 0:00,4.2,0.6,85
10/17/1968 0:00,7.1,7.2,91
10/18/1968 0:00,5.1,4.3,90
10/19/1968 0:00,4.1,0.1,83
10/20/1968 0:00,2.9,0,72
10/21/1968 0:00,8.6,2.1,89
10/22/1968 0:00,9,0.6,92
10/23/1968 0:00,8.8,2,92
10/24/1968 0:00,2.8,0.1,80
10/25/1968 0:00,-2.9,0,69
10/26/1968 0:00,0.1,6.6,90
10/27/1968 0:00,2.6,12.4,84
10/28/1968 0:00,-3,0,73
10/29/1968 0:00,4.6,0,87
10/30/1968 0:00,7.8,2.6,87
10/31/1968 0:00,7.4,6.4,92
11/1/1968 0:00,10.6,0.6,95
11/2/1968 0:00,12,0,86
11/3/1968 0:00,10.7,0,82
11/4/1968 0:00,10.6,0,79
11/5/1968 0:00,4.3,0,74
11/6/1968 0:00,2.3,0,62
11/7/1968 0:00,-0.9,0,73
11/8/1968 0:00,-1.7,0,73
11/9/1968 0:00,0.3,0.3,85
11/10/1968 0:00,0.8,0.7,97
11/11/1968 0:00,0.7,2.1,92
11/12/1968 0:00,-1,1.5,95
11/13/1968 0:00,-4.9,0,84
11/14/1968 0:00,-3.3,2.4,93
11/15/1968 0:00,2.1,0,86
11/16/1968 0:00,-2.2,0,90
11/17/1968 0:00,-7.9,0,85
11/18/1968 0:00,-4.9,0,89
11/19/1968 0:00,-1.8,0,87
11/20/1968 0:00,-4.4,0,96
11/21/1968 0:00,-3.8,0,96
11/22/1968 0:00,-2,0.5,99
11/23/1968 0:00,1.3,0.9,90
11/24/1968 0:00,0.4,0,93
11/25/1968 0:00,-0.1,2.1,96
11/26/1968 0:00,3.6,1.2,87
11/27/1968 0:00,4.3,9.3,99
11/28/1968 0:00,4.6,8.8,100
11/29/1968 0:00,3.5,6.2,95
11/30/1968 0:00,1,0.3,83
12/1/1968 0:00,1.7,0,76
12/2/1968 0:00,2.3,0,73
12/3/1968 0:00,2.8,0,80
12/4/1968 0:00,3.2,0,87
12/5/1968 0:00,3.2,0.5,95
12/6/1968 0:00,3.3,1.2,96
12/7/1968 0:00,3.3,0,83
12/8/1968 0:00,1.2,0,69
12/9/1968 0:00,-6.1,0,70
12/10/1968 0:00,-9.9,0,80
12/11/1968 0:00,-0.6,0,86
12/12/1968 0:00,1.5,0,80
12/13/1968 0:00,2.1,0,91
12/14/1968 0:00,2.1,0,80
12/15/1968 0:00,-0.3,0,81
12/16/1968 0:00,-4.6,0,58
12/17/1968 0:00,-5.3,0,72
12/18/1968 0:00,-3.4,0,76
12/19/1968 0:00,-3.5,1.5,90
12/20/1968 0:00,1.6,0.4,75
12/21/1968 0:00,-3.5,0.7,86
12/22/1968 0:00,-4,0,93
12/23/1968 0:00,-1.5,0.6,96
12/24/1968 0:00,1,0.5,94
12/25/1968 0:00,0.4,1.2,91
12/26/1968 0:00,-0.4,4.3,97
12/27/1968 0:00,-1.7,2.6,95
12/28/1968 0:00,-2.4,6,96
12/29/1968 0:00,-5.5,0.2,92
12/30/1968 0:00,-6.5,0,97
12/31/1968 0:00,-8.5,0,91
1/1/1969 0:00,-10.2,0,91
1/2/1969 0:00,-14.9,0.2,86
1/3/1969 0:00,-11.8,0,91
1/4/1969 0:00,-11.5,0,89
1/5/1969 0:00,-14.1,0,73
1/6/1969 0:00,-14.4,0,66
1/7/1969 0:00,-12.1,0.3,75
1/8/1969 0:00,-14.4,0,70
1/9/1969 0:00,-15.5,0,78
1/10/1969 0:00,-16.3,0,80
1/11/1969 0:00,-12.4,0,89
1/12/1969 0:00,-8.2,0.5,88
1/13/1969 0:00,-4.4,1.4,96
1/14/1969 0:00,-6.9,0,94
1/15/1969 0:00,-3.1,1,92
1/16/1969 0:00,0.6,0,93
1/17/1969 0:00,0.9,0,93
1/18/1969 0:00,-5.3,0,88
1/19/1969 0:00,-13.2,0,68
1/20/1969 0:00,-16.8,0,63
1/21/1969 0:00,-15.5,0,61
1/22/1969 0:00,-10.7,0,50
1/23/1969 0:00,-8.6,0,62
1/24/1969 0:00,-10.5,0,76
1/25/1969 0:00,-17,0,84
1/26/1969 0:00,-20.7,0,81
1/27/1969 0:00,-10,4.5,88
1/28/1969 0:00,-2.8,0,91
1/29/1969 0:00,-7,0,84
1/30/1969 0:00,-5.2,1.4,90
1/31/1969 0:00,0.3,2.3,97
2/1/1969 0:00,0.1,6.7,93
2/2/1969 0:00,-1.6,0,84
2/3/1969 0:00,-0.5,1.8,93
2/4/1969 0:00,-7.5,0.4,86
2/5/1969 0:00,-11.9,0.2,84
2/6/1969 0:00,-0.1,0.7,95
2/7/1969 0:00,-1.2,0.4,79
2/8/1969 0:00,-6.9,0,56
2/9/1969 0:00,-10.9,0,56
2/10/1969 0:00,-15,0.2,53
2/11/1969 0:00,-16.1,0,60
2/12/1969 0:00,-16.2,0.9,69
2/13/1969 0:00,-13.5,0.5,80
2/14/1969 0:00,-14.4,0.9,73
2/15/1969 0:00,-7.6,1.4,82
2/16/1969 0:00,-5.6,2.1,74
2/17/1969 0:00,-5,0.9,70
2/18/1969 0:00,-8.5,0,45
2/19/1969 0:00,-9.8,0,50
2/20/1969 0:00,-7.5,4.6,78
2/21/1969 0:00,-3.5,6.9,87
2/22/1969 0:00,-1.3,6.7,95
2/23/1969 0:00,-4.1,0.7,73
2/24/1969 0:00,-8.3,0,65
2/25/1969 0:00,-10.4,0,61
2/26/1969 0:00,-6.1,0,64
2/27/1969 0:00,-4.3,0,47
2/28/1969 0:00,-9.9,0,56
3/1/1969 0:00,-15.8,0,79
3/2/1969 0:00,-13.9,0,77
3/3/1969 0:00,-13.8,0,81
3/4/1969 0:00,-11.9,0,79
3/5/1969 0:00,-5.6,0.6,85
3/6/1969 0:00,-1.2,0.3,93
3/7/1969 0:00,-1.7,0,75
3/8/1969 0:00,-6.5,0,70
3/9/1969 0:00,-3.3,5.6,95
3/10/1969 0:00,-8.2,0.3,83
3/11/1969 0:00,-8.9,2.7,87
3/12/1969 0:00,-8.4,0,91
3/13/1969 0:00,-9.9,0,84
3/14/1969 0:00,-12.1,0,71
3/15/1969 0:00,-11.3,0,62
3/16/1969 0:00,-7.7,0,61
3/17/1969 0:00,-11.9,0,76
3/18/1969 0:00,-7.9,0,82
3/19/1969 0:00,-8,0,69
3/20/1969 0:00,-6.7,0,79
3/21/1969 0:00,-9,0,76
3/22/1969 0:00,-7.6,0,76
3/23/1969 0:00,-10.2,0,80
3/24/1969 0:00,-8.8,0,76
3/25/1969 0:00,-4,0,61
3/26/1969 0:00,-3.7,0,62
3/27/1969 0:00,-3,0,70
3/28/1969 0:00,-5.6,0,80
3/29/1969 0:00,-4.4,0,72
3/30/1969 0:00,-1.3,0,69
3/31/1969 0:00,1.2,0.4,69
4/1/1969 0:00,0.9,4.1,91
4/2/1969 0:00,0,6.3,88
4/3/1969 0:00,-2.3,0,81
4/4/1969 0:00,0.6,0,81
4/5/1969 0:00,-0.2,0,96
4/6/1969 0:00,0.5,0,89
4/7/1969 0:00,0.1,0,82
4/8/1969 0:00,-1.6,0,72
4/9/1969 0:00,1.2,0,58
4/10/1969 0:00,4.6,0,57
4/11/1969 0:00,4.1,5.5,76
4/12/1969 0:00,3.3,2.3,85
4/13/1969 0:00,3.4,6.2,86
4/14/1969 0:00,2.2,0,77
4/15/1969 0:00,2.6,0,72
4/16/1969 0:00,1.7,2.3,85
4/17/1969 0:00,2.6,0,86
4/18/1969 0:00,0.5,10,95
4/19/1969 0:00,3.6,0,84
4/20/1969 0:00,9.9,1.3,70
4/21/1969 0:00,12.8,0,61
4/22/1969 0:00,7.8,0,57
4/23/1969 0:00,5.7,0,64
4/24/1969 0:00,6.8,0,60
4/25/1969 0:00,5.6,0,75
4/26/1969 0:00,4.9,0,78
4/27/1969 0:00,6.6,1.1,88
4/28/1969 0:00,6.2,11.7,96
4/29/1969 0:00,6.7,2.5,95
4/30/1969 0:00,4.8,2.8,96
5/1/1969 0:00,5.3,0,85
5/2/1969 0:00,6,0,69
5/3/1969 0:00,8.1,0,55
5/4/1969 0:00,10,0,45
5/5/1969 0:00,11.2,0,50
5/6/1969 0:00,9.9,0.8,88
5/7/1969 0:00,11.7,0,83
5/8/1969 0:00,12.2,0,70
5/9/1969 0:00,17,0,66
5/10/1969 0:00,11.5,0.3,85
5/11/1969 0:00,9.2,0,87
5/12/1969 0:00,8.1,6.4,95
5/13/1969 0:00,6.2,0.4,93
5/14/1969 0:00,6.2,0.5,83
5/15/1969 0:00,11.1,16.1,91
5/16/1969 0:00,8,0,86
5/17/1969 0:00,8.7,6.7,87
5/18/1969 0:00,7.9,0.4,83
5/19/1969 0:00,9.7,0.7,90
5/20/1969 0:00,8.7,11.4,87
5/21/1969 0:00,6.1,0.3,85
5/22/1969 0:00,5.4,0,81
5/23/1969 0:00,7.5,0,71
5/24/1969 0:00,7.7,0,61
5/25/1969 0:00,6.8,0,65
5/26/1969 0:00,7.8,0,69
5/27/1969 0:00,8.6,0,68
5/28/1969 0:00,10.9,0,77
5/29/1969 0:00,10.7,0,66
5/30/1969 0:00,13.7,0.1,66
5/31/1969 0:00,13.2,1.6,85
6/1/1969 0:00,9.1,0.4,95
6/2/1969 0:00,8.9,0.5,94
6/3/1969 0:00,9.3,0,80
6/4/1969 0:00,8.4,0,82
6/5/1969 0:00,9.1,0,84
6/6/1969 0:00,10,0,76
6/7/1969 0:00,9.4,0,76
6/8/1969 0:00,11.7,0,77
6/9/1969 0:00,14.2,8.3,80
6/10/1969 0:00,16.8,0,61
6/11/1969 0:00,16.3,0,68
6/12/1969 0:00,13.5,0,74
6/13/1969 0:00,13.9,0,69
6/14/1969 0:00,14.9,0,70
6/15/1969 0:00,15.8,0,68
6/16/1969 0:00,19.5,0,63
6/17/1969 0:00,18.5,0,62
6/18/1969 0:00,18.9,0,64
6/19/1969 0:00,20,0,53
6/20/1969 0:00,20.5,0,60
6/21/1969 0:00,18.8,8,71
6/22/1969 0:00,16,5.1,63
6/23/1969 0:00,12.7,0,84
6/24/1969 0:00,14.6,0,66
6/25/1969 0:00,12.9,0,60
6/26/1969 0:00,13.4,0,72
6/27/1969 0:00,15.3,0,87
6/28/1969 0:00,16.2,0,87
6/29/1969 0:00,17.1,0,90
6/30/1969 0:00,15.9,0,87
7/1/1969 0:00,15.6,0,86
7/2/1969 0:00,16,8.9,90
7/3/1969 0:00,15.1,0,86
7/4/1969 0:00,14.9,1.7,83
7/5/1969 0:00,15.5,1.5,82
7/6/1969 0:00,16.4,0.3,80
7/7/1969 0:00,15.5,0,80
7/8/1969 0:00,19.9,4.4,74
7/9/1969 0:00,15.6,8.5,93
7/10/1969 0:00,15.4,0,79
7/11/1969 0:00,15.2,0,83
7/12/1969 0:00,15.5,0.3,85
7/13/1969 0:00,16.2,0,82
7/14/1969 0:00,15,0,72
7/15/1969 0:00,15,0,77
7/16/1969 0:00,16.2,0,88
7/17/1969 0:00,17.4,0,77
7/18/1969 0:00,16.3,0.3,77
7/19/1969 0:00,15.6,0,75
7/20/1969 0:00,15.2,0,81
7/21/1969 0:00,15.9,0,87
7/22/1969 0:00,17.6,0,88
7/23/1969 0:00,17.6,0,78
7/24/1969 0:00,19.2,0,84
7/25/1969 0:00,20.9,1.1,79
7/26/1969 0:00,19.2,9.8,79
7/27/1969 0:00,18.2,0,68
7/28/1969 0:00,18.5,0,62
7/29/1969 0:00,19.3,0,63
7/30/1969 0:00,19.6,0,64
7/31/1969 0:00,19,0,68
8/1/1969 0:00,18.3,0,76
8/2/1969 0:00,19.5,0,56
8/3/1969 0:00,14.6,0,60
8/4/1969 0:00,14.1,0,69
8/5/1969 0:00,14.7,0,70
8/6/1969 0:00,17.9,0,69
8/7/1969 0:00,16.8,0,84
8/8/1969 0:00,14.5,0,69
8/9/1969 0:00,15.4,0,65
8/10/1969 0:00,14.1,0,75
8/11/1969 0:00,15,0,78
8/12/1969 0:00,16.6,0,78
8/13/1969 0:00,17.4,0,77
8/14/1969 0:00,18.5,3,80
8/15/1969 0:00,15.9,0,86
8/16/1969 0:00,15.1,0,68
8/17/1969 0:00,14,0,67
8/18/1969 0:00,14.1,0,71
8/19/1969 0:00,14.6,0,76
8/20/1969 0:00,14.4,0,81
8/21/1969 0:00,14.7,0,72
8/22/1969 0:00,17,1.3,75
8/23/1969 0:00,16.9,0,79
8/24/1969 0:00,13.6,0,87
8/25/1969 0:00,14.3,1.3,84
8/26/1969 0:00,15.2,4.7,89
8/27/1969 0:00,16.1,7.7,78
8/28/1969 0:00,15.5,0,70
8/29/1969 0:00,15.2,3.1,88
8/30/1969 0:00,16.2,5.6,79
8/31/1969 0:00,14.5,0,86
9/1/1969 0:00,15.2,0,89
9/2/1969 0:00,13.4,10.7,85
9/3/1969 0:00,14.4,3.4,74
9/4/1969 0:00,12.3,6.4,85
9/5/1969 0:00,10,3.9,89
9/6/1969 0:00,9.3,0,79
9/7/1969 0:00,14.1,3.6,66
9/8/1969 0:00,15,0,78
9/9/1969 0:00,11.7,0,85
9/10/1969 0:00,15.2,0,82
9/11/1969 0:00,16.4,0,78
9/12/1969 0:00,16,0,85
9/13/1969 0:00,18,0,69
9/14/1969 0:00,17.1,0,75
9/15/1969 0:00,15.2,0,82
9/16/1969 0:00,13.7,0,87
9/17/1969 0:00,11.8,0.8,75
9/18/1969 0:00,7.3,0,69
9/19/1969 0:00,5.6,8.1,82
9/20/1969 0:00,4.7,20,92
9/21/1969 0:00,3.5,1.2,88
9/22/1969 0:00,7.9,5.4,93
9/23/1969 0:00,9.9,23.9,74
9/24/1969 0:00,10.5,0,67
9/25/1969 0:00,11.8,0,90
9/26/1969 0:00,12.1,0,88
9/27/1969 0:00,12.2,42,94
9/28/1969 0:00,8.5,32.4,71
9/29/1969 0:00,9.2,0.7,76
9/30/1969 0:00,10.3,0,68
10/1/1969 0:00,7.8,2.5,80
10/2/1969 0:00,6.8,8.2,90
10/3/1969 0:00,5.8,0.1,79
10/4/1969 0:00,8.1,5,79
10/5/1969 0:00,9.4,0.4,84
10/6/1969 0:00,5.6,0,79
10/7/1969 0:00,5.6,0,79
10/8/1969 0:00,9.7,0,86
10/9/1969 0:00,11.5,2.2,96
10/10/1969 0:00,11.3,0,87
10/11/1969 0:00,8,1,84
10/12/1969 0:00,9.2,0,73
10/13/1969 0:00,9,0,86
10/14/1969 0:00,8.3,0,87
10/15/1969 0:00,6.9,0,92
10/16/1969 0:00,9.7,0,89
10/17/1969 0:00,10.3,0,95
10/18/1969 0:00,10.2,0,97
10/19/1969 0:00,10.2,0,95
10/20/1969 0:00,9.9,0,86
10/21/1969 0:00,7.9,0,93
10/22/1969 0:00,7.3,0,87
10/23/1969 0:00,2.6,0,81
10/24/1969 0:00,-0.3,0,79
10/25/1969 0:00,0.9,0.8,83
10/26/1969 0:00,7.4,7.1,87
10/27/1969 0:00,7.3,0,61
10/28/1969 0:00,5.3,0.5,77
10/29/1969 0:00,6,9.7,83
10/30/1969 0:00,3.4,7.3,86
10/31/1969 0:00,2.4,0,75
